nation,cls,date,sb_br,sb_lower_br,sb_battles_sum,sb_battles_mean,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death
Germany,Fleet,2022-01-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2022-01-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-12-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-11-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-10-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-09-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-08-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-07-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-06-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-05-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-04-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-03-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-02-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2021-01-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-12-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-23,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-20,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-11-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-10-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-09-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-31,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-08-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-07-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-07-27,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-07-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-07-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-07-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-07-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-07-02,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-12,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-06,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-06-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-29,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-17,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-13,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-07,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-05-03,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-22,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-18,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-09,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-05,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-04-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-30,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-28,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-26,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-24,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-19,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-15,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-14,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-10,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-03-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-02-25,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-02-21,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-02-16,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-02-11,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-02-08,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-02-04,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Fleet,2020-02-01,1.0 ~ 12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
