nation,cls,date,rb_br,rb_lower_br,rb_battles_sum,rb_battles_mean,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death
Germany,Aviation,2021-12-08,1.0 ~ 11.3,1.0,99194.0,1966.8920418781004,61.36757132487852,1.074450874044801,1.3272878399903218,1.4979168094844446,1.6836249168296469
Germany,Aviation,2021-12-05,1.0 ~ 11.3,1.0,97506.0,1928.5310380477863,61.69548161138802,1.0862067975304084,1.3358442557381083,1.5148503681824708,1.688991754353578
Germany,Aviation,2021-11-30,1.0 ~ 11.3,1.0,93714.0,1832.6024272246948,61.87611648206244,1.1136707428986063,1.3457597584138976,1.5324728429050087,1.6869465608126852
Germany,Aviation,2021-11-27,1.0 ~ 11.3,1.0,92251.0,1774.7455032315609,61.81926884261417,1.1248694323096768,1.3572042579484234,1.5384109657347886,1.6919474043641805
Germany,Aviation,2021-11-24,1.0 ~ 11.3,1.0,90500.0,1705.4617290258543,61.731695248618784,1.1331081767955802,1.357937458563536,1.5432730386740332,1.693196685082873
Germany,Aviation,2021-11-21,1.0 ~ 11.3,1.0,89682.0,1642.8807494163361,61.48594500568676,1.1350875315001896,1.3517831894917598,1.5639695814098704,1.707552017127183
Germany,Aviation,2021-11-18,1.0 ~ 11.3,1.0,89797.0,1604.8686209254959,61.12894172411105,1.1267472187266836,1.3404709511453614,1.5872059200195996,1.733192534271746
Germany,Aviation,2021-11-15,1.0 ~ 11.3,1.0,90752.0,1596.2153547329788,60.70021189615656,1.113507140338505,1.3233331496826515,1.6081398757052185,1.7534956805359665
Germany,Aviation,2021-11-12,1.0 ~ 11.3,1.0,92591.0,1614.4419300088584,60.22252270739057,1.0928621572291042,1.3000800293765054,1.6217241416552364,1.7669451674568804
Germany,Aviation,2021-11-09,1.0 ~ 11.3,1.0,94802.0,1640.8022024520735,59.69859559924896,1.0691700597033817,1.2761935402206706,1.6287346258517754,1.7797239509714986
Germany,Aviation,2021-11-06,1.0 ~ 11.3,1.0,96877.0,1668.1820087188705,59.15127522528567,1.0471790001754804,1.255426881509543,1.6315855156538706,1.7934599543751355
Germany,Aviation,2021-11-03,1.0 ~ 11.3,1.0,99022.0,1707.3263542860432,58.5484973036295,1.0216784148976996,1.2423830057966918,1.6217323423077699,1.8026907151946037
Germany,Aviation,2021-10-27,1.0 ~ 11.3,1.0,94439.0,1697.8194146703827,58.05478901724922,0.9889651521087686,1.2350641154607735,1.6249915818676608,1.8204494965003866
Germany,Aviation,2021-10-24,1.0 ~ 11.3,1.0,91945.0,1677.805715872396,58.10001490021208,0.9848334330306161,1.2391400293653816,1.6279353961607481,1.8233818043395509
Germany,Aviation,2021-10-21,1.0 ~ 11.3,1.0,91554.0,1702.6447178643275,58.513489852982936,0.9904936977084562,1.2531334512965024,1.6140259300522097,1.8053837079756208
Germany,Aviation,2021-10-18,1.0 ~ 11.3,1.0,90889.0,1723.5186671587758,59.16661180120807,0.9999160514473698,1.2630969644291388,1.5963986841091882,1.7725190067004806
Germany,Aviation,2021-10-15,1.0 ~ 11.3,1.0,90456.0,1796.2976265361324,59.87617559918634,1.0060335411691872,1.2748631378791897,1.5834114928805167,1.7474741310692492
Germany,Aviation,2021-10-12,1.0 ~ 11.3,1.0,90507.0,1845.6571002050005,60.54923442385672,1.0104946578717668,1.2834685714917078,1.5693592760780934,1.7294563956379063
Germany,Aviation,2021-10-09,1.0 ~ 11.3,1.0,90877.0,1899.3016301774364,61.004377345202855,1.0073207742333044,1.2850873158224854,1.5557300527086064,1.719928584790431
Germany,Aviation,2021-10-05,1.0 ~ 11.3,1.0,94474.0,2103.0240878358736,62.11639159980524,0.9970655418422,1.271904015919724,1.521853631687025,1.6935095370154751
Germany,Aviation,2021-10-02,1.0 ~ 11.3,1.0,98691.0,2264.6656636241414,62.67021217740219,0.9795453486133487,1.2451624768215948,1.4990295974303636,1.6750705738111886
Germany,Aviation,2021-09-29,1.0 ~ 11.3,1.0,104228.0,2444.672728781103,63.129403423264385,0.9551798940783667,1.2161095866753655,1.4740461296388685,1.6582854895037804
Germany,Aviation,2021-09-26,1.0 ~ 11.3,1.0,120088.0,2836.3520065477114,63.284910482312974,0.9317877723003132,1.1857075644527346,1.4634229065352073,1.6514683398840848
Germany,Aviation,2021-09-23,1.0 ~ 11.3,1.0,125167.0,2982.8993585744047,63.43554003850855,0.9092426917638036,1.1503110244713064,1.4483870349213452,1.6392176052793468
Germany,Aviation,2021-09-20,1.0 ~ 11.3,1.0,129122.0,3102.7788687602697,63.568458744443234,0.8895262619847897,1.1187173370920525,1.4354470965443533,1.6245647527144869
Germany,Aviation,2021-09-17,1.0 ~ 11.3,1.0,132321.0,3209.796204462141,63.6050861163383,0.8735654204548031,1.0988057073329252,1.4200275088610272,1.6208031982829634
Germany,Aviation,2021-09-14,1.0 ~ 11.3,1.0,133611.0,3261.8253987796606,63.56949757130774,0.8670069829579901,1.0943108726077941,1.411068025836196,1.62856651024242
Germany,Aviation,2021-09-11,1.0 ~ 11.3,1.0,133333.0,3272.9000751728067,63.53921062302656,0.8705929514823787,1.0973289433223585,1.4188257970644926,1.6405148762871908
Germany,Aviation,2021-09-08,1.0 ~ 11.3,1.0,131941.0,3247.361127027316,63.46228336908164,0.879808626583094,1.1082200377441433,1.4286726642969207,1.654577045800775
Germany,Aviation,2021-09-05,1.0 ~ 11.3,1.0,129467.0,3213.2904967080535,63.37766913576432,0.893323317911128,1.1277157113395693,1.4395021125074345,1.6666394525245813
Germany,Aviation,2021-09-02,1.0 ~ 11.3,1.0,126051.0,3176.909915752165,63.24541693441544,0.9053042816003047,1.143466374721343,1.450332643136508,1.6752370865760686
Germany,Aviation,2021-08-30,1.0 ~ 11.3,1.0,121857.0,3179.5586334346362,63.07503163544155,0.9172265852597716,1.1593237155025973,1.4626343172735257,1.6853053989512297
Germany,Aviation,2021-08-27,1.0 ~ 11.3,1.0,117835.0,3123.9458511195035,62.866211736750536,0.9321463911401536,1.1804472355412228,1.4754015360461663,1.6917813892307043
Germany,Aviation,2021-08-24,1.0 ~ 11.3,1.0,113906.0,3066.8631502681546,62.592208575492066,0.9410189981212578,1.196502115779678,1.488162607764297,1.6999841097044932
Germany,Aviation,2021-08-21,1.0 ~ 11.3,1.0,110677.0,3016.59275732788,62.221500944188946,0.9504002638307869,1.2125028687080421,1.4941566901885666,1.7057780749387859
Germany,Aviation,2021-08-18,1.0 ~ 11.3,1.0,107335.0,2946.2523098761403,61.800920575767464,0.96294507849257,1.229527926584991,1.5042791261005264,1.7140745330041463
Germany,Aviation,2021-08-15,1.0 ~ 11.3,1.0,104787.0,2884.7073555296834,61.41853369215647,0.9732032599463675,1.244510769465678,1.5119912775439701,1.7246699495166387
Germany,Aviation,2021-08-12,1.0 ~ 11.3,1.0,103202.0,2819.9752682710714,61.02251051336215,0.9769482180577895,1.2546460339915895,1.5184116586887852,1.7302384643708457
Germany,Aviation,2021-08-09,1.0 ~ 11.3,1.0,102510.0,2770.390055252062,60.62941049653692,0.974900302409521,1.2559412740220468,1.5171104282509025,1.7338712320749194
Germany,Aviation,2021-08-06,1.0 ~ 11.3,1.0,102367.0,2707.9723434092803,60.35639258745494,0.9694357556634462,1.2574819033477587,1.527062334541405,1.7459146990729435
Germany,Aviation,2021-08-03,1.0 ~ 11.3,1.0,102477.0,2624.7966636687042,60.165650731383636,0.9659733403593003,1.2576135132761497,1.536124496228422,1.7616219249197385
Germany,Aviation,2021-07-31,1.0 ~ 11.3,1.0,103424.0,2558.25750642447,59.96842289990718,0.9652380491955446,1.2676978264232674,1.5450088954207921,1.7767797609839109
Germany,Aviation,2021-07-28,1.0 ~ 11.3,1.0,104229.0,2515.3033477300514,59.80081436068657,0.9634018363411335,1.2712291204942963,1.5460982068330311,1.7829186694681902
Germany,Aviation,2021-07-26,1.0 ~ 11.3,1.0,105725.0,2469.8814736869763,59.5989691179948,0.9621759281153937,1.2726710806337196,1.5289227713407425,1.7828621423504374
Germany,Aviation,2021-07-23,1.0 ~ 11.3,1.0,107689.0,2472.244486868933,59.37764367762724,0.9625380493829454,1.2816022992134757,1.514258930810018,1.779852352607973
Germany,Aviation,2021-07-20,1.0 ~ 11.3,1.0,109936.0,2478.701301958802,59.27444631421918,0.9638101258914278,1.2887595510114978,1.5037911148304468,1.7746865448988505
Germany,Aviation,2021-07-17,1.0 ~ 11.3,1.0,112847.0,2517.828799789461,59.23811585598199,0.9734194971953175,1.3005136157806587,1.487529486827297,1.7645314452311536
Germany,Aviation,2021-07-14,1.0 ~ 11.3,1.0,115424.0,2560.8231170011964,59.29217285833102,0.9826851434710284,1.3150118692819517,1.4768174729692265,1.751406293318547
Germany,Aviation,2021-07-11,1.0 ~ 11.3,1.0,117827.0,2609.8632099711426,59.33533383689647,0.9912344369287175,1.3288983849202647,1.4636157247489965,1.7383093009242367
Germany,Aviation,2021-07-08,1.0 ~ 11.3,1.0,120083.0,2671.596874906232,59.45960885387607,1.0034524453919373,1.3462674150379321,1.448723466269164,1.7149819708035277
Germany,Aviation,2021-07-05,1.0 ~ 11.3,1.0,121748.0,2722.184361136143,59.54676175378651,1.0165888556690872,1.3648646384334857,1.426814485658902,1.6884580444853303
Germany,Aviation,2021-07-02,1.0 ~ 11.3,1.0,123122.0,2767.5308981116423,59.65615243417099,1.02982423937233,1.3805323175387014,1.400101768977112,1.6566395120287196
Germany,Aviation,2021-06-29,1.0 ~ 11.3,1.0,123849.0,2805.9802358914535,59.80001816728436,1.0406393269223007,1.3962105467141441,1.3750382320406298,1.6223531074130597
Germany,Aviation,2021-06-26,1.0 ~ 11.3,1.0,124339.0,2830.7115675661153,59.87026427749941,1.053555762874078,1.4128094161928277,1.3558268926081118,1.5947721953691119
Germany,Aviation,2021-06-23,1.0 ~ 11.3,1.0,124326.0,2834.834092126332,59.9584163409102,1.0640411498801539,1.4243033637372713,1.3500550166497756,1.5795301063333496
Germany,Aviation,2021-06-19,1.0 ~ 11.3,1.0,122993.0,2808.428146675401,60.22820249932923,1.090765572024424,1.452943013017001,1.3440652720073498,1.5525402258665129
Germany,Aviation,2021-06-16,1.0 ~ 11.3,1.0,121848.0,2775.168926462374,60.39934229531875,1.105370297419736,1.4715919834547961,1.3457498686888583,1.5388009651368921
Germany,Aviation,2021-06-13,1.0 ~ 11.3,1.0,117122.0,2667.086571928254,60.43119917692662,1.1143511039770495,1.4835503150560951,1.340714639435802,1.5284251464285104
Germany,Aviation,2021-06-10,1.0 ~ 11.3,1.0,116788.0,2671.5724531996925,60.378061016542794,1.12994896735966,1.5035036990101722,1.337846782203651,1.5245320580881598
Germany,Aviation,2021-06-07,1.0 ~ 11.3,1.0,117171.0,2672.610736055552,60.13175947973475,1.1437114132336499,1.515264015840097,1.3390751977878486,1.5232596802963192
Germany,Aviation,2021-06-04,1.0 ~ 11.3,1.0,119672.0,2714.536478162666,59.9277107426967,1.1524966575305835,1.514168310047463,1.3402524400026743,1.5243757938364864
Germany,Aviation,2021-06-01,1.0 ~ 11.3,1.0,123376.0,2751.7205012474446,59.57752415380625,1.1546774088963818,1.5046500129684865,1.3449268901569185,1.5345306218389316
Germany,Aviation,2021-05-29,1.0 ~ 11.3,1.0,128754.0,2798.715787436778,59.13277203038352,1.1438382496854467,1.48049637292822,1.351687559221461,1.5518518259626886
Germany,Aviation,2021-05-26,1.0 ~ 11.3,1.0,135252.0,2873.1489908989406,58.5833433886375,1.121836128116405,1.4537052317156123,1.3525027356342236,1.5647425546387481
Germany,Aviation,2021-05-23,1.0 ~ 11.3,1.0,142738.0,2972.4153521231156,58.19514018691588,1.096192184281691,1.425922179097367,1.3564156006109094,1.5760989365130518
Germany,Aviation,2021-05-20,1.0 ~ 11.3,1.0,151222.0,3084.726696423192,57.90513814127574,1.0716408988110195,1.3994878390710344,1.3572677255954821,1.5854300961500312
Germany,Aviation,2021-05-17,1.0 ~ 11.3,1.0,159429.0,3200.1914698382434,57.843309372824265,1.0413742167359765,1.3754663831548841,1.355286804784575,1.595321177452032
Germany,Aviation,2021-05-14,1.0 ~ 11.3,1.0,171862.0,3420.2467307864945,57.85075892285671,1.0204290069939836,1.3561227612852171,1.3486900536476942,1.598982090281738
Germany,Aviation,2021-05-11,1.0 ~ 11.3,1.0,178952.0,3524.4005984224204,57.911835128973124,1.0002380526621664,1.3298478362912958,1.33597126603782,1.5947070722875407
Germany,Aviation,2021-05-08,1.0 ~ 11.3,1.0,182377.0,3580.5256711698976,58.05919310000713,0.9948643743454493,1.3217748400291702,1.3308839930473688,1.5933446651715952
Germany,Aviation,2021-05-05,1.0 ~ 11.3,1.0,184102.0,3617.5678107982067,58.59104849485611,0.9899848453574649,1.314084420592932,1.3234772571726543,1.577433705228623
Germany,Aviation,2021-05-02,1.0 ~ 11.3,1.0,182406.0,3601.132766896766,59.23228413539029,0.9980155258050721,1.3232887076083024,1.3205211451377696,1.5624466300450643
Germany,Aviation,2021-04-29,1.0 ~ 11.3,1.0,180870.0,3596.671508390662,59.672744623210036,1.0034634267706086,1.3312050091225742,1.3139369713053575,1.547250953723669
Germany,Aviation,2021-04-26,1.0 ~ 11.3,1.0,176075.0,3564.498699224041,60.475464375976145,1.020550560840551,1.3529809456197643,1.2986088882578444,1.5199314496663356
Germany,Aviation,2021-04-23,1.0 ~ 11.3,1.0,170565.0,3793.8921150224814,61.317387447600616,1.0310353824055345,1.3748649488464808,1.298466391111893,1.5090883240993174
Germany,Aviation,2021-04-20,1.0 ~ 11.3,1.0,165779.0,3774.460267003489,61.85197316909861,1.0440380868505663,1.395021142605517,1.2831272356571097,1.48788067246153
Germany,Aviation,2021-04-17,1.0 ~ 11.3,1.0,160984.0,3761.5341945152395,62.419244521194656,1.0574301172787357,1.4179012199970185,1.267633988470904,1.4683029369378324
Germany,Aviation,2021-04-14,1.0 ~ 11.3,1.0,155749.0,3725.4886871958315,62.88841809578232,1.0664725295186486,1.4364544876692626,1.2549181696190665,1.4529216238948566
Germany,Aviation,2021-04-10,1.0 ~ 11.3,1.0,149543.0,3683.346148087257,63.38982051985048,1.0718705656567007,1.457305323552423,1.2389660498986912,1.4379839243562054
Germany,Aviation,2021-04-07,1.0 ~ 11.3,1.0,147028.0,3673.6933129247373,63.69834194847239,1.0720500176837064,1.466010283755475,1.2312114019098404,1.4354967081100198
Germany,Aviation,2021-04-04,1.0 ~ 11.3,1.0,146876.0,3705.9751732700124,63.91056074511833,1.0693942509327596,1.4750740080067541,1.2247331082001145,1.4444100465698957
Germany,Aviation,2021-03-31,1.0 ~ 11.3,1.0,147781.0,3763.62849878515,63.99072492404301,1.0644182269709908,1.4784301770863642,1.2256465310154891,1.4535126978434307
Germany,Aviation,2021-03-28,1.0 ~ 11.3,1.0,148345.0,3833.3282581439557,63.995649533182785,1.0587653105935488,1.475534261350231,1.2364858943678587,1.4697450537598167
Germany,Aviation,2021-03-25,1.0 ~ 11.3,1.0,148702.0,3881.2188600755358,63.9653704724886,1.0567432852281744,1.477432045298651,1.2414169278153624,1.478550994606663
Germany,Aviation,2021-03-22,1.0 ~ 11.3,1.0,148768.0,3716.9664962191046,63.90053096095935,1.0568073779307379,1.4790372257474727,1.2494585529146056,1.4921597386534737
Germany,Aviation,2021-03-19,1.0 ~ 11.3,1.0,149155.0,3810.9449479262275,63.67609024169488,1.0509538399651368,1.4719551473299588,1.2624298883711573,1.5054260333210419
Germany,Aviation,2021-03-16,1.0 ~ 11.3,1.0,148824.0,3843.3300894035697,63.49630758479814,1.0494248239531259,1.4622651588453475,1.269734518626028,1.5098083642423263
Germany,Aviation,2021-03-13,1.0 ~ 11.3,1.0,148219.0,3899.178084782738,63.244416842645,1.0461052226772547,1.4475439720953454,1.2791429573806326,1.51522793973782
Germany,Aviation,2021-03-10,1.0 ~ 11.3,1.0,147694.0,4328.988425753075,62.964676425582624,1.0417681151570137,1.4295996452123987,1.2856107221688085,1.5164655977900252
Germany,Aviation,2021-03-07,1.0 ~ 11.3,1.0,147462.0,4480.708228506758,62.59062829745969,1.0314951648560307,1.4050149869118824,1.2935356905507862,1.5169354816834169
Germany,Aviation,2021-03-04,1.0 ~ 11.3,1.0,148369.0,4792.658784880725,61.96401573104894,1.0167613854646185,1.354458545922666,1.3097707068188098,1.5108474816167798
Germany,Aviation,2021-03-01,1.0 ~ 11.3,1.0,149876.0,5127.544671070942,61.50092129493716,1.000919693613387,1.3153535589420589,1.3199759801435853,1.5107461501507915
Germany,Aviation,2021-02-26,1.0 ~ 11.3,1.0,151599.0,5391.609450875362,61.238712920269926,0.9883406882631152,1.2894749305734208,1.3242913211828573,1.5073010376057892
Germany,Aviation,2021-02-23,1.0 ~ 11.3,1.0,154547.0,5838.311027746633,61.059306942224694,0.9707848097989608,1.253093751415427,1.3226090444977903,1.50157777245757
Germany,Aviation,2021-02-20,1.0 ~ 11.3,1.0,160404.0,6498.527560986386,60.96306669409741,0.945695992618638,1.2044556868906011,1.3098493803147053,1.4916073788683573
Germany,Aviation,2021-02-17,1.0 ~ 11.3,1.0,166714.0,7020.896590239801,60.92549563923845,0.9258889475388989,1.1664041412238924,1.3025325407584245,1.484231078373742
Germany,Aviation,2021-02-14,1.0 ~ 11.3,1.0,171505.0,7366.730139315204,60.95159616337716,0.9109900585988748,1.1444657007084342,1.2934440978397133,1.4773824086761322
Germany,Aviation,2021-02-11,1.0 ~ 11.3,1.0,180088.0,7854.728525696962,61.015590266980595,0.89248034294345,1.1150976189418507,1.279142807960553,1.4624828972502337
Germany,Aviation,2021-02-10,1.0 ~ 11.3,1.0,182800.0,7990.774173328904,60.996963402625816,0.8859878008752735,1.1040669037199125,1.271001422319475,1.455622702407002
Germany,Aviation,2021-02-07,1.0 ~ 11.3,1.0,193149.0,8439.453901909925,61.132658983479075,0.8658500950043748,1.0712263071514736,1.256064178432195,1.4341739796737236
Germany,Aviation,2021-02-04,1.0 ~ 11.3,1.0,197730.0,8590.674175181966,61.23760714105093,0.8591864663935671,1.0575267789409801,1.2471025641025641,1.4251099479087646
Germany,Aviation,2021-02-01,1.0 ~ 11.3,1.0,204122.0,6876.8727785849505,61.60347958573794,0.8473859750541343,1.0434182498701756,1.22749394969675,1.4196904302329
Germany,Aviation,2021-01-29,1.0 ~ 11.3,1.0,206113.0,6872.694330125121,61.814746474021526,0.8438784550222451,1.0394770829593476,1.2196928869115484,1.4164940590840944
Germany,Aviation,2021-01-26,1.0 ~ 11.3,1.0,207379.0,6755.494753630286,62.27120200213137,0.8443906084994142,1.0359756291620656,1.2221194527893375,1.4256131045091356
Germany,Aviation,2021-01-23,1.0 ~ 11.3,1.0,206673.0,6612.702502486674,62.66303319736976,0.8466723761691173,1.0380901714302304,1.2330399713557165,1.4361587628766213
Germany,Aviation,2021-01-20,1.0 ~ 11.3,1.0,205274.0,6506.522890558512,62.95759068367158,0.8498984284419847,1.0427276225922426,1.243475988191393,1.4492396991338405
Germany,Aviation,2021-01-17,1.0 ~ 11.3,1.0,201511.0,6334.497994668139,63.410510195473194,0.8552894879187736,1.049615604110942,1.2671201572122612,1.465757303571517
Germany,Aviation,2021-01-14,1.0 ~ 11.3,1.0,195602.0,6120.408285282652,63.93785815073465,0.8602433001707549,1.0610383840656026,1.280827138781812,1.4769936401468287
Germany,Aviation,2021-01-11,1.0 ~ 11.3,1.0,192216.0,6028.912815059744,64.11319708036791,0.8597381591542846,1.064412587921921,1.279697527781246,1.4765677675115492
Germany,Aviation,2021-01-07,1.0 ~ 11.3,1.0,186676.0,5959.741244674586,64.40382196961582,0.8600637468126594,1.062740737963102,1.2695705928989267,1.4703583213696458
Germany,Aviation,2021-01-03,1.0 ~ 11.3,1.0,181340.0,5955.975816227432,64.4305657880225,0.8532921583765303,1.0571271644424836,1.2428662732987759,1.435117624352046
Germany,Aviation,2020-12-30,1.0 ~ 11.3,1.0,179731.0,5998.914309656591,64.31948901413779,0.8441016852963594,1.0454623854538172,1.2258460143214027,1.4119467426320447
Germany,Aviation,2020-12-27,1.0 ~ 11.3,1.0,178440.0,6046.07235934092,64.17610961667788,0.8355045393409549,1.03436292311141,1.206182246133154,1.3933097399686167
Germany,Aviation,2020-12-24,1.0 ~ 11.3,1.0,176992.0,6044.811665590929,63.88946240508046,0.8261412380220576,1.0183819042668596,1.1787015232326887,1.3577104049900561
Germany,Aviation,2020-12-21,1.0 ~ 11.3,1.0,175693.0,6878.843244540734,63.64960903393988,0.8271147968331124,1.0127209393658256,1.1673361488505518,1.3454297553118222
Germany,Aviation,2020-12-18,1.0 ~ 11.3,1.0,173779.0,6667.922622418073,63.265509871733634,0.8317122322029704,1.0163119824604816,1.154549744215354,1.3317858889739267
Germany,Aviation,2020-12-15,1.0 ~ 11.3,1.0,171282.0,6397.850784265454,62.911803750540045,0.8367162340467766,1.021465244450672,1.142845424504618,1.3185156642262468
Germany,Aviation,2020-12-12,1.0 ~ 11.3,1.0,167889.0,6076.0213778623765,62.58941973565869,0.8441770455479513,1.033366748268201,1.1398096956917962,1.3140112812632154
Germany,Aviation,2020-12-09,1.0 ~ 11.3,1.0,161762.0,5531.933450735874,62.298481843696294,0.8605856752512953,1.0546172154152398,1.1525859596196881,1.3208355485219025
Germany,Aviation,2020-12-06,1.0 ~ 11.3,1.0,156216.0,5074.241913481009,62.0827379397757,0.8757372484252574,1.073857223331797,1.165953871562452,1.3326842320889025
Germany,Aviation,2020-12-03,1.0 ~ 11.3,1.0,152403.0,4781.552675008793,61.955911825882694,0.8893759309199949,1.0900164694920704,1.1743232088607178,1.3407621897206747
Germany,Aviation,2020-11-30,1.0 ~ 11.3,1.0,144409.0,4196.762682133978,61.60711652320838,0.917949019797935,1.1265026418021038,1.202838881233164,1.3672735771316193
Germany,Aviation,2020-11-27,1.0 ~ 11.3,1.0,139547.0,3796.4319112602557,61.312185428565286,0.9386888288533612,1.1580976301891117,1.2288580908224467,1.3988754326499315
Germany,Aviation,2020-11-23,1.0 ~ 11.3,1.0,136149.0,3473.472689899616,60.95961233648429,0.9558125289205208,1.186110364380201,1.257607621062219,1.4363362933256947
Germany,Aviation,2020-11-20,1.0 ~ 11.3,1.0,135075.0,3260.3650811630223,60.57778767351472,0.9665502868776605,1.2067602443087173,1.2832126596335371,1.4749738293540624
